Livingroom_temp,Livingroom_Humidity,laundryRoom_Humidity,OfficeRoom_Humidity,BathRoom_Humidity,Outside_temp_building,Outside_humidity_building,IroningRoom_Humidity,Parentroom_temp,Parent_room_humidity,WeatherStn_Pressure,Windspeed,NSM,day_of_week,month,Energy
18.79,39.7,41.93333333,40.29,49.0,7.03,52.52666667,36.12666667,17.06666667,41.06,757.3666667,3.666666667,58800,2,1,70
18.79,39.7,42.0,40.2,49.0,6.7,52.63,36.73333333,17.0,40.93333333,757.35,3.5,59400,2,1,80
18.79,39.76,42.0,40.12666667,49.0,6.366666667,53.75666667,37.46333333,17.0,40.76,757.3333333,3.333333333,60000,2,1,80
18.7,39.79,42.0,40.09,48.9,5.933333333,54.82333333,37.53,17.0,40.7,757.3166667,3.166666667,60600,2,1,100
18.7,39.73,42.0,40.02666667,48.9,5.66,55.69666667,37.19333333,17.0,40.56,757.3,3.0,61200,2,1,90
18.7,39.7,42.09,39.93333333,48.9,5.063333333,57.8,36.43,17.0,40.26,757.3,3.0,62400,2,1,90
18.7,39.7,42.0,40.0,48.79,4.366666667,60.69666667,36.02666667,16.89,40.03,757.3,3.0,63600,2,1,100
18.7,39.76,42.03,40.0,48.79,3.966666667,63.02666667,35.82666667,16.89,40.09,757.3,3.0,64200,2,1,100
18.7,39.96666667,41.96666667,40.09,48.7,3.156666667,69.23,35.79,16.865,39.9975,757.3,3.0,66600,2,1,100
18.7,40.0,41.96666667,40.09,48.62666667,2.863333333,70.82333333,35.79,16.89,40.09,757.3,3.0,67200,2,1,100
18.5,41.29,43.4,41.59,65.96666667,1.79,91.83,41.09666667,16.7,44.56666667,754.5666667,5.0,4200,3,1,40
18.46333333,41.26,43.32666667,41.59,65.76,1.9,92.29333333,41.36333333,16.63333333,44.76,754.4333333,5.0,4800,3,1,30
18.39,41.2,43.32666667,41.59,65.62666667,2.026666667,92.62666667,41.62666667,16.7,45.12666667,754.3,5.0,5400,3,1,30
18.39,41.29,43.26,41.7,65.43333333,2.09,92.62666667,41.76,16.7,45.33333333,754.1666667,5.0,6000,3,1,30
18.39,41.29,43.2,41.7,65.14,2.09,92.56,41.96333333,16.7,45.56666667,754.0333333,5.0,6600,3,1,40
18.29,41.29,43.2,41.79,64.76333333,2.2,92.79333333,42.09,16.7,45.76,753.9,5.0,7200,3,1,40
18.29,41.29,43.2,41.79,64.62333333,2.26,93.12666667,42.09,16.7,46.03,753.7333333,5.166666667,7800,3,1,50
18.29,41.4,43.23,41.79,64.46666667,2.495,93.295,42.22333333,16.7,46.16333333,753.5666667,5.333333333,8400,3,1,40
18.29,41.4,43.29,41.79,64.33333333,2.73,93.43333333,42.43333333,16.7,46.32666667,753.4,5.5,9000,3,1,40
18.2,41.29,43.29,41.86333333,64.15666667,2.79,93.16,42.43333333,16.7,46.46666667,753.2333333,5.666666667,9600,3,1,40
18.2,41.36333333,43.29,41.82666667,64.03,2.863333333,92.86333333,42.46666667,16.7,46.59,753.0666667,5.833333333,10200,3,1,50
18.2,41.4,43.4,41.9,63.86333333,2.79,92.59,42.4,16.7,46.66333333,752.9,6.0,10800,3,1,50
18.2,41.425,43.32666667,41.9,63.79,2.933333333,92.8,42.36333333,16.7,46.7,752.7666667,5.833333333,11400,3,1,50
18.13333333,41.5,43.26,41.96666667,63.63333333,3.0,92.6,42.36333333,16.7,46.76,752.6333333,5.666666667,12000,3,1,40
18.1,41.5,43.2,42.0,63.43333333,3.09,92.43333333,42.46666667,16.7,46.9,752.5,5.5,12600,3,1,50
18.1,41.5,43.29,42.04,63.29,3.09,92.03333333,42.4,16.7,46.96666667,752.3666667,5.333333333,13200,3,1,40
18.1,41.59,43.29,42.02666667,63.15666667,3.06,91.39666667,42.4,16.7,47.045,752.2333333,5.166666667,13800,3,1,40
18.03333333,41.53,43.32666667,41.96666667,63.06,3.06,91.33,42.46666667,16.7,47.12666667,752.1,5.0,14400,3,1,20
18.1,41.59,43.3725,42.09,63.0,3.0,91.33,42.345,16.7,47.26,751.9166667,5.166666667,15000,3,1,30
18.1,41.59,43.29,42.09,62.86333333,3.0,91.06333333,42.43333333,16.7,47.32666667,751.7333333,5.333333333,15600,3,1,30
18.0,41.5,43.29,42.12666667,62.79,3.03,91.26333333,42.36,16.7,47.46666667,751.55,5.5,16200,3,1,40
18.0,41.56,43.29,42.12666667,62.56,3.09,91.26333333,42.2,16.73,47.53,751.3666667,5.666666667,16800,3,1,50
18.0,41.59,43.26,42.2,62.5,3.09,91.15666667,42.2,16.73,47.66333333,751.1833333,5.833333333,17400,3,1,40
18.0,41.59,43.2,42.2,62.45,3.09,91.03,42.32666667,16.7,47.7,751.0,6.0,18000,3,1,40
17.96333333,41.7,43.2,42.2,62.36333333,3.09,90.9,42.46666667,16.7,47.76,750.8666667,5.833333333,18600,3,1,50
17.89,41.7,43.2,42.2,62.29,3.09,90.46666667,42.5,16.73,47.79,750.7333333,5.666666667,19200,3,1,40
17.89,41.62666667,43.2,42.29,62.26,3.09,90.46666667,42.5,16.73,47.79,750.6,5.5,19800,3,1,50
17.89,41.7,43.26,42.29,62.2,3.126666667,90.76,42.5,16.73,47.82666667,750.4666667,5.333333333,20400,3,1,50
17.89,41.73,43.29,42.36333333,62.2,3.26,90.96666667,42.56,16.79,47.96666667,750.3333333,5.166666667,21000,3,1,40
17.89,41.79,43.29,42.4,62.2,3.5,90.76333333,42.59,16.7,48.0,750.2,5.0,21600,3,1,50
17.79,41.73,43.29,42.4,62.06,3.56,90.49666667,42.59,16.7,48.0,750.0833333,5.666666667,22200,3,1,40
17.84,41.79,43.29,42.5,62.0,3.73,90.09333333,42.5,16.79,48.09,749.9666667,6.333333333,22800,3,1,40
17.79,41.79,43.29,42.5,62.0,3.79,89.63333333,42.56,16.73,48.16333333,749.85,7.0,23400,3,1,40
17.79,41.79,43.36333333,42.53,62.0,3.9,89.23,42.73,16.7,48.2,749.7333333,7.666666667,24000,3,1,40
17.79,41.86333333,43.4,42.59,62.0,3.9,89.03,42.93,16.7,48.2,749.6166667,8.333333333,24600,3,1,40
17.79,41.9,43.4,42.53,61.93333333,3.863333333,88.83,43.53,16.745,48.345,749.5,9.0,25200,3,1,80
17.79,42.43,43.12666667,43.26,60.52666667,3.79,89.92333333,42.36333333,16.76,48.02666667,749.2,8.5,27000,3,1,80
17.79,42.62666667,43.16333333,43.12333333,60.06666667,3.79,90.72666667,41.96333333,16.7,47.69333333,749.1,8.333333333,27600,3,1,70
17.76,42.7,43.0,42.13333333,59.36,3.79,91.73,41.19333333,16.7,46.96333333,748.9,8.0,28800,3,1,100
17.7,42.62666667,43.0,42.0,58.995,3.79,92.22666667,40.86333333,16.7,46.63333333,749.0,7.166666667,29400,3,1,90
17.7,42.59,42.9,42.0,58.7,3.863333333,92.96,40.65666667,16.7,46.36,749.1,6.333333333,30000,3,1,70
17.79,42.23,42.4,41.4,52.82333333,2.5,93.72666667,39.59,16.7,45.86333333,749.3666667,3.5,33000,3,1,90
17.92666667,42.2,42.4,41.4,51.69666667,2.433333333,94.06,39.39,16.7,45.73,749.2333333,4.0,33600,3,1,80
19.32333333,40.66333333,45.39333333,42.72333333,53.2,3.26,95.93333333,38.03,17.0,45.9,748.65,4.833333333,42600,3,1,100
20.26,40.12666667,44.9,42.79333333,53.2,3.6175,95.9975,37.96333333,17.1,46.83333333,748.2166667,6.0,47400,3,1,60
20.29,40.0,44.42666667,43.62666667,53.2,3.833333333,96.39666667,37.93333333,17.15,47.145,748.1333333,6.0,48000,3,1,50
20.29,40.0,43.7,43.76,53.2,4.16,96.56333333,37.95,17.2,47.26,748.05,6.0,48600,3,1,60
20.39,39.76,43.6175,43.9,53.12666667,4.366666667,96.69,38.0,17.2,47.33333333,747.9666667,6.0,49200,3,1,50
20.46333333,39.7,43.59,43.9,53.2,4.563333333,96.83333333,38.09,17.2,47.5,747.8833333,6.0,49800,3,1,60
20.6,39.4,42.73,43.33,53.29,5.263333333,96.16333333,38.09,17.2,47.19333333,747.6,6.0,52200,3,1,60
20.73,39.4,42.52666667,42.96666667,53.36333333,5.123333333,95.29,38.16333333,17.2,46.86,747.5333333,6.0,52800,3,1,50
20.79,39.32666667,42.32666667,42.8175,53.29,5.123333333,94.35666667,38.09,17.2,46.49,747.4666667,6.0,53400,3,1,60
20.89,39.29,42.06,42.73,53.32666667,5.123333333,92.76333333,38.09,17.2,46.15666667,747.4,6.0,54000,3,1,80
20.96333333,39.23,41.86,42.59,53.4,5.123333333,91.82666667,38.06,17.2,45.83333333,747.4333333,6.0,54600,3,1,50
21.0,39.16333333,41.66333333,42.53,53.5,5.263333333,91.03333333,38.0,17.13333333,45.62666667,747.4666667,6.0,55200,3,1,40
21.06666667,39.09,41.53,42.5,53.5,5.433333333,90.59666667,38.0,17.1,45.36333333,747.5,6.0,55800,3,1,50
21.1,39.09,41.5,42.43333333,53.5,5.433333333,88.93,38.0,17.1,45.23,747.5333333,6.0,56400,3,1,50
21.075,38.9975,41.43333333,42.36333333,53.5,5.366666667,85.53,37.9,17.1,44.96666667,747.5666667,6.0,57000,3,1,40
21.0,38.9,41.4,42.29,53.46666667,5.2725,81.34,37.82666667,17.1,44.76666667,747.6,6.0,57600,3,1,30
21.0,38.76,41.32666667,42.26,53.4,5.263333333,80.79666667,37.7,17.1,44.56,747.65,6.166666667,58200,3,1,30
21.5,39.56,44.16,45.46666667,53.82666667,4.56,74.7,38.43333333,17.0,43.32666667,748.0666667,6.166666667,64200,3,1,100
21.56666667,39.36,43.76666667,45.295,53.9,4.59,74.63333333,38.5,17.0,43.16333333,748.1,6.0,64800,3,1,100
21.7,39.03,43.12666667,44.96666667,54.0,4.69,74.13333333,38.4,16.92666667,42.76,748.2333333,6.333333333,66000,3,1,100
21.82333333,41.15666667,43.4,47.02666667,54.8,3.933333333,74.96666667,37.82,16.89,41.59,748.75,7.833333333,71400,3,1,100
21.89,41.0,42.9,46.12666667,53.49,3.59,61.7,40.73333333,16.89,41.46333333,749.4333333,8.333333333,78600,3,1,80
21.89,40.86,42.79,46.12666667,51.86333333,3.626666667,62.4,40.13333333,16.89,41.13333333,749.5,8.0,79200,3,1,60
22.1,40.43333333,42.86333333,45.83333333,52.39,3.7,62.32666667,39.43,16.89,41.46666667,749.5166667,7.833333333,79800,3,1,50
22.175,39.75,43.0,45.62666667,53.69666667,3.663333333,61.56666667,39.36333333,17.0,43.39666667,749.5333333,7.666666667,80400,3,1,50
22.26,39.7,43.0,45.56,54.42333333,3.463333333,64.56666667,39.73,17.0,44.06333333,749.55,7.5,81000,3,1,40
22.39,39.66333333,43.0,45.3,55.0,2.96,70.66666667,39.93,17.0,44.745,749.5666667,7.333333333,81600,3,1,50
22.46333333,39.66333333,43.06,45.13333333,55.33333333,2.5,74.86666667,40.23,17.1,45.32666667,749.5833333,7.166666667,82200,3,1,50
22.6,39.66333333,43.0,44.93333333,55.62666667,2.133333333,78.36666667,40.3975,17.1,45.52666667,749.6,7.0,82800,3,1,50
22.66666667,39.66333333,43.06,44.76,55.76,1.933333333,80.49333333,40.56,17.1,45.62666667,749.55,7.333333333,83400,3,1,40
22.7,39.59,43.145,44.62666667,55.79,1.79,83.46666667,40.73,17.1,45.76,749.5,7.666666667,84000,3,1,30
22.7,39.59,43.16333333,44.46666667,55.86333333,1.73,85.19333333,40.79,17.1,45.82666667,749.45,8.0,84600,3,1,30
22.73,39.5,43.09,44.32666667,55.82666667,1.566666667,87.33333333,40.9,17.1,45.9,749.4,8.333333333,85200,3,1,40
22.79,39.5,43.06,44.26,55.82666667,1.5,88.6,40.9,17.1,45.93333333,749.35,8.666666667,85800,3,1,40
22.79,39.46666667,43.06,44.2,55.79,1.39,89.46666667,41.26666667,17.1,46.0,749.3,9.0,0,4,1,50
22.79,39.4,43.2,44.09,55.79,1.39,90.645,41.52666667,17.1,46.09,749.2833333,9.166666667,600,4,1,60
22.79,39.4,43.26,44.0225,55.73,1.39,91.8,41.65666667,17.1,46.16333333,749.2666667,9.333333333,1200,4,1,50
22.79,39.32666667,43.29,43.93333333,55.7,1.133333333,92.99333333,41.86333333,17.1,46.32666667,749.25,9.5,1800,4,1,60
22.79,39.29,43.36333333,43.86333333,55.62666667,0.866666667,94.26666667,41.9,17.1,46.4,749.2333333,9.666666667,2400,4,1,50
22.79,39.23,43.29,43.73,55.56,0.666666667,94.53,41.9,17.13333333,46.5,749.2166667,9.833333333,3000,4,1,50
22.79,39.2,43.29,43.7,55.43333333,0.6,94.65666667,42.0,17.2,46.56,749.2,10.0,3600,4,1,50
22.79,39.2,43.29,43.7,55.36333333,0.5,94.65666667,42.0,17.2,46.73,749.2333333,10.0,4200,4,1,50
22.79,39.12666667,43.29,43.56,55.29,0.5,94.59,42.09,17.2,46.86333333,749.2666667,10.0,4800,4,1,50
22.79,39.12666667,43.29,43.5,55.29,0.533333333,94.59,42.16333333,17.2,47.0,749.3,10.0,5400,4,1,50
22.7,39.09,43.36333333,43.5,55.29,0.6,94.53,42.23,17.2,47.06,749.3333333,10.0,6000,4,1,60
22.7,39.09,43.4,43.43333333,55.16333333,0.633333333,94.53,42.36333333,17.2,47.2,749.3666667,10.0,6600,4,1,50
22.7,39.09,43.46666667,43.4,55.09,0.7,94.59,42.4,17.2,47.29,749.4,10.0,7200,4,1,50
22.6,39.0,43.46666667,43.4,55.09,0.833333333,94.62333333,42.4,17.2,47.36333333,749.5166667,10.16666667,7800,4,1,50
22.6,39.0,43.4,43.4,55.03,0.9,94.69,42.4,17.2,47.4,749.6333333,10.33333333,8400,4,1,50
22.5,39.09,43.4,43.4,55.0,1.033333333,94.62333333,42.4,17.2,47.4,749.75,10.5,9000,4,1,40
22.42666667,39.03,43.4,43.26,55.0,1.166666667,94.69,42.4,17.2,47.5,749.8666667,10.66666667,9600,4,1,50
22.39,39.0,43.4,43.2,54.9,1.29,94.8,42.32666667,17.26,47.56,749.9833333,10.83333333,10200,4,1,40
22.32333333,39.06,43.43333333,43.12666667,54.82666667,1.323333333,94.69,42.46666667,17.23,47.53,750.1,11.0,10800,4,1,30
22.26,39.06,43.5,43.2,54.76,1.39,94.69,42.5,17.29,47.66333333,750.2166667,10.83333333,11400,4,1,40
22.2,39.06,43.56,43.09,54.6725,1.39,94.76333333,42.5,17.29,47.7,750.3333333,10.66666667,12000,4,1,30
22.16666667,39.09,43.5,43.09,54.59,1.463333333,94.83,42.5,17.29,47.7,750.45,10.5,12600,4,1,60
22.1,39.09,43.53,43.09,54.56,1.633333333,94.9,42.43333333,17.29,47.7,750.5666667,10.33333333,13200,4,1,50
22.0,39.09,43.59,43.06,54.5,1.833333333,95.02666667,42.62666667,17.29,47.7,750.6833333,10.16666667,13800,4,1,50
21.92666667,39.09,43.59,43.0,54.5,1.933333333,95.06333333,42.76,17.29,47.7,750.8,10.0,14400,4,1,40
21.89,39.12666667,43.59,43.0,54.5,2.0,95.19,42.76,17.29,47.7,750.8833333,10.0,15000,4,1,50
21.82333333,39.12666667,43.62666667,43.0,54.4,2.0,95.36666667,42.62666667,17.29,47.7,750.9666667,10.0,15600,4,1,60
21.76,39.09,43.7,42.9,54.4,1.933333333,95.56,42.56,17.29,47.7,751.05,10.0,16200,4,1,50
21.7,39.09,43.7,42.9,54.29,1.9,95.76,42.43333333,17.29,47.59,751.1333333,10.0,16800,4,1,50
21.7,39.2,43.62666667,42.86333333,54.29,1.9,95.9,42.33333333,17.29,47.59,751.2166667,10.0,17400,4,1,50
21.625,39.145,43.59,42.79,54.26,1.9,96.0,42.2,17.29,47.59,751.3,10.0,18000,4,1,50
21.53333333,39.2,43.59,42.79,54.2,2.026666667,96.2,42.12666667,17.32333333,47.59,751.3833333,10.0,18600,4,1,40
21.5,39.2,43.59,42.73,54.16333333,2.266666667,96.33333333,42.2,17.32333333,47.59,751.4666667,10.0,19200,4,1,50
21.42666667,39.2,43.53,42.62666667,54.09,2.475,96.3475,42.2,17.32333333,47.62666667,751.55,10.0,19800,4,1,50
21.39,39.2,43.5,42.56666667,54.0,2.5,95.85666667,42.29,17.39,47.7,751.6333333,10.0,20400,4,1,50
21.32333333,39.2,43.5,42.5,54.0,2.4,95.16666667,42.29,17.39,47.7,751.7166667,10.0,21000,4,1,60
21.29,39.29,43.5,42.5,53.96666667,2.4,94.42666667,42.32666667,17.39,47.7,751.8,10.0,21600,4,1,50
21.29,39.29,43.59,42.4,53.9,2.4,93.86333333,42.52666667,17.39,47.7,751.8833333,9.833333333,22200,4,1,40
21.2,39.23,43.59,42.4,53.9,2.4,93.92333333,42.76,17.39,47.7,751.9666667,9.666666667,22800,4,1,50
21.2,39.29,43.59,42.4,53.9,2.4,93.16333333,42.62666667,17.39,47.7,752.05,9.5,23400,4,1,50
21.1,39.4,43.59,42.4,53.9,2.466666667,92.69,42.4,17.39,47.7,752.1333333,9.333333333,24000,4,1,50
21.1,39.4,43.59,42.32666667,53.79,2.5,92.56333333,42.52666667,17.39,47.7,752.2166667,9.166666667,24600,4,1,30
21.0,39.32666667,43.66333333,42.29,53.79,2.5,92.56333333,42.96666667,17.39,47.7,752.3,9.0,25200,4,1,80
21.0,39.4,43.56,42.29,53.89,2.5,91.83333333,43.43333333,17.42666667,47.7,752.3833333,8.833333333,25800,4,1,60
20.96333333,39.4,43.5,42.29,54.36333333,2.433333333,90.02666667,43.16333333,17.42666667,47.56666667,752.4666667,8.666666667,26400,4,1,60
20.89,39.46666667,43.5,42.29,54.8,2.4,88.46666667,42.89,17.46333333,47.4,752.55,8.5,27000,4,1,60
20.89,39.5,43.5,42.29,55.13333333,2.4,88.53333333,42.63333333,17.46333333,47.2,752.6333333,8.333333333,27600,4,1,50
20.82333333,39.02666667,42.33333333,42.29,55.46333333,2.4,87.43333333,42.43333333,17.39,46.93,752.7166667,8.166666667,28200,4,1,50
20.29666667,35.69666667,38.39333333,42.29,55.72333333,2.4,86.22666667,42.16333333,17.39,46.73,752.8,8.0,28800,4,1,60
19.63,33.29,35.79,42.29,55.93333333,2.4,87.0,42.03,17.39,46.45,752.8666667,8.333333333,29400,4,1,60
19.85666667,35.79666667,38.52666667,41.15666667,53.9,2.59,85.0,38.19333333,17.29,44.12666667,753.45,9.5,34200,4,1,50
19.92666667,36.39,38.66333333,40.8,53.57,2.7,84.62666667,37.93333333,17.29,44.06,753.5333333,9.333333333,34800,4,1,50
20.0,36.72333333,38.72333333,40.59,53.32666667,2.76,84.36666667,37.76,17.29,43.93333333,753.6166667,9.166666667,35400,4,1,80
20.03333333,37.06666667,38.96333333,40.46333333,53.06,2.73,83.06,37.62666667,17.29,43.72333333,753.7,9.0,36000,4,1,70
20.1,37.33333333,39.22333333,40.36333333,53.0,2.863333333,82.33333333,37.46666667,17.29,43.59,753.8,8.833333333,36600,4,1,100
20.2,37.5,39.29,40.29,52.9,3.03,80.75666667,37.4,17.29,43.4,753.9,8.666666667,37200,4,1,70
20.2,37.63333333,39.36333333,40.09,52.82666667,3.09,79.96333333,37.2,17.29,43.32666667,754.0,8.5,37800,4,1,80
20.29,38.12666667,39.5,40.10987654,52.76,3.126666667,80.43333333,37.12666667,17.29,43.16333333,754.1,8.333333333,38400,4,1,100
20.39,38.23,39.79,40.18938272,52.5,3.79,78.65666667,36.9,17.29,42.7,754.4333333,8.333333333,40800,4,1,60
20.39,38.36333333,39.86333333,40.20925926,52.5,3.933333333,78.1,36.86333333,17.29,42.66333333,754.5,8.5,41400,4,1,70
20.39,38.35,39.9,40.2291358,52.4,4.0,79.16666667,36.86333333,17.29,42.53,754.5666667,8.666666667,42000,4,1,60
20.29,38.06666667,39.82666667,40.24901235,52.32666667,4.03,78.7,36.79,17.29,42.46666667,754.6333333,8.833333333,42600,4,1,70
20.29,38.15,39.7,40.26888889,52.18166667,4.09,77.89333333,36.79,17.29,42.4,754.7,9.0,43200,4,1,70
20.445,37.95,39.86333333,40.30864198,51.99333333,4.366666667,75.92333333,36.7,17.29,42.29,754.8,8.666666667,44400,4,1,90
20.58333333,37.97777778,40.0,40.32851852,51.92222222,4.59,75.02333333,36.7,17.26,42.16333333,754.85,8.5,45000,4,1,80
21.03888889,38.0,40.29,40.46765432,51.535,4.975,71.77,36.5,17.39,44.49333333,755.0,8.0,49200,4,1,70
21.08888889,38.05,40.2,40.48753086,50.67055556,4.933333333,71.76333333,36.5,17.5,46.16666667,755.0,8.0,49800,4,1,80
21.11111111,38.02,40.2,40.50740741,48.53166667,5.03,70.95666667,36.5,17.56666667,46.56,755.0,8.0,50400,4,1,70
21.17222222,38.01,40.2,40.52728395,47.36444444,5.03,70.89666667,36.47777778,17.6,46.5,755.05,8.0,51000,4,1,70
21.2,37.95,40.2,40.54716049,46.575,5.123333333,70.19333333,36.45,17.66666667,46.5,755.1,8.0,51600,4,1,60
21.275,37.94444444,40.29,40.56703704,46.125,5.263333333,69.52666667,36.4,17.65,46.245,755.15,8.0,52200,4,1,70
21.29,37.845,40.29,40.58691358,45.61444444,5.366666667,68.76666667,36.36944444,17.7,45.93,755.2,8.0,52800,4,1,60
21.29,37.66277778,40.29,40.60679012,45.14333333,5.3,67.89333333,36.29,17.63333333,45.53,755.25,8.0,53400,4,1,60
21.29,37.51,40.23,40.62666667,44.54166667,5.3,67.96,36.29,17.6,45.02666667,755.3,8.0,54000,4,1,60
21.35722222,37.44444444,40.045,40.64654321,44.04055556,5.366666667,68.29333333,36.29,17.6,44.69333333,755.45,7.833333333,54600,4,1,60
21.48777778,37.48888889,39.93,40.66641975,43.64222222,5.263333333,71.26666667,36.29,17.5,44.22333333,755.6,7.666666667,55200,4,1,60
21.56111111,37.41055556,39.79,40.6862963,43.39833333,5.063333333,74.26666667,36.29,17.5,43.89,755.75,7.5,55800,4,1,60
21.65,37.35722222,39.79,40.70617284,43.19444444,4.69,78.42333333,36.33888889,17.5,43.63333333,755.9,7.333333333,56400,4,1,50
21.715,37.30833333,39.79,40.72604938,42.91111111,4.69,78.69666667,36.38166667,17.5,43.36,756.05,7.166666667,57000,4,1,60
21.79,37.29,39.82666667,40.74592593,42.78944444,4.5,80.82333333,36.4,17.5,43.13333333,756.2,7.0,57600,4,1,50
21.83,37.29,39.82666667,40.76580247,42.58777778,4.433333333,80.82333333,36.4,17.5,42.93333333,756.2666667,7.0,58200,4,1,50
21.86777778,37.27,39.79,40.78567901,42.41111111,4.4,80.13333333,36.4,17.46333333,42.76,756.3333333,7.0,58800,4,1,70
21.86777778,37.215,39.79,40.80555556,42.29333333,4.425,82.0425,36.43888889,17.46333333,42.7,756.4,7.0,59400,4,1,50
21.89,37.2,39.79,40.8254321,42.145,4.1,92.46333333,36.5,17.5,42.56,756.4666667,7.0,60000,4,1,60
21.86777778,37.15111111,39.73,40.84530864,42.04,3.2,94.8,36.515,17.5,42.43333333,756.5333333,7.0,60600,4,1,60
21.86777778,37.17555556,39.59,40.86518519,42.055,1.9,95.545,36.525,17.39,42.26,756.6,7.0,61200,4,1,90
21.89,37.10222222,39.59,40.90493827,41.83,2.09,95.8,36.43333333,17.39,41.96666667,756.8333333,6.333333333,62400,4,1,90
21.89,37.09,39.7,40.98444444,41.59,2.433333333,95.29333333,36.46666667,17.35666667,41.59,757.3,5.0,64800,4,1,80
22.32333333,38.56,42.0,43.46666667,65.86666667,2.29,94.53,40.29,17.79,46.43,760.85,3.0,84600,4,1,70
22.26,38.66333333,41.9,43.62666667,63.86666667,2.23,94.59,40.245,17.79,46.62666667,760.9333333,3.0,85200,4,1,70
22.2,38.66333333,41.96666667,43.76,61.92666667,2.0,94.4,40.29,17.865,46.875,761.0166667,3.0,85800,4,1,60
22.15,38.79,41.9,43.79,60.59333333,2.0,94.46666667,40.36333333,17.89,47.06,761.1,3.0,0,5,1,50
22.1,38.93333333,41.9,43.79,59.49666667,2.0,94.4,40.4,17.89,47.06,761.1583333,3.166666667,600,5,1,50
22.03333333,39.0,41.9,43.7,58.83,2.06,94.46666667,40.46666667,17.89,47.0,761.2166667,3.333333333,1200,5,1,30
22.0,39.12666667,41.9,43.7,58.03333333,2.09,94.5,40.53,17.89,47.0,761.275,3.5,1800,5,1,20
22.0,39.26,41.9,43.7,57.42666667,2.09,94.5225,40.66333333,17.89,47.0,761.3333333,3.666666667,2400,5,1,40
21.89,39.29,41.93333333,43.7,56.76666667,2.09,94.59,40.76666667,17.89,47.0,761.3916667,3.833333333,3000,5,1,50
21.89,39.36333333,42.0,43.66333333,56.3,2.126666667,94.59,40.96666667,17.89,47.0,761.45,4.0,3600,5,1,50
21.85666667,39.4,42.09,43.53,55.645,2.126666667,94.53,41.09,17.89,47.0,761.5083333,4.166666667,4200,5,1,50
21.79,39.46666667,42.03,43.5,54.99,2.09,94.56,41.22333333,17.89,47.06,761.5666667,4.333333333,4800,5,1,60
21.7,39.53,42.09,43.43333333,54.65666667,2.09,94.5,41.32666667,17.89,47.0,761.625,4.5,5400,5,1,50
21.7,39.59,42.03,43.5,54.29666667,2.2,94.5,41.4,17.89,47.0,761.6833333,4.666666667,6000,5,1,60
21.66666667,39.56,42.06,43.5,53.96333333,2.2,94.5,41.43333333,17.89,47.03,761.7416667,4.833333333,6600,5,1,50
21.6,39.56,41.93333333,43.43333333,53.6,2.09,94.5,41.63333333,17.89,47.09,761.8,5.0,7200,5,1,40
21.5,39.59,41.82666667,43.4,53.32666667,2.09,94.5,41.82666667,17.89,47.09,761.8666667,4.5,7800,5,1,50
21.5,39.59,41.82666667,43.4,53.06,1.966666667,94.4,41.82666667,17.89,47.09,761.9333333,4.0,8400,5,1,50
21.46333333,39.56,41.79,43.4,52.93333333,1.826666667,94.33333333,41.7,17.89,47.09,762.0,3.5,9000,5,1,50
21.39,39.5,41.86333333,43.4,52.66333333,1.666666667,94.4,41.76,17.89,47.09,762.0666667,3.0,9600,5,1,50
21.35666667,39.56,41.9,43.29,52.53,1.46,94.4,41.645,17.89,47.2,762.1333333,2.5,10200,5,1,40
21.29,39.56,41.9,43.29,52.36333333,1.133333333,94.46666667,41.62666667,17.89,47.2,762.2,2.0,10800,5,1,30
21.29,39.59,41.76,43.29,52.15666667,0.933333333,94.4,41.7,17.89,47.2,762.2166667,2.0,11400,5,1,30
21.2675,39.5675,41.7,43.29,51.96666667,0.75,94.45,41.7,17.89,47.29,762.2333333,2.0,12000,5,1,40
21.2,39.56,41.7,43.26,51.82666667,0.533333333,94.53,41.7,17.89,47.29,762.25,2.0,12600,5,1,50
21.1,39.59,41.7,43.2,51.76,0.266666667,94.65666667,41.7,17.89,47.29,762.2666667,2.0,13200,5,1,50
21.1,39.59,41.79,43.2,51.62666667,0.133333333,94.72666667,41.7,17.89,47.23,762.2833333,2.0,13800,5,1,50
21.06666667,39.56,41.79,43.2,51.56,-0.266666667,94.72666667,41.62666667,17.89,47.26,762.3,2.0,14400,5,1,50
21.0,39.5,41.79,43.2,51.43333333,-0.533333333,94.8,41.76,17.96333333,47.2,762.35,2.166666667,15000,5,1,60
21.0,39.5,41.76,43.2,51.29,-0.666666667,94.86666667,41.73,17.89,47.23,762.4,2.333333333,15600,5,1,50
20.92666667,39.5,41.7,43.16333333,51.2225,-0.766666667,94.8,41.73,17.89,47.29,762.45,2.5,16200,5,1,50
20.89,39.53,41.7,43.09,51.2,-0.5,94.86666667,41.79,17.89,47.29,762.5,2.666666667,16800,5,1,40
20.89,39.59,41.7,43.0,51.09,-0.366666667,95.0,41.79,17.89,47.29,762.55,2.833333333,17400,5,1,50
20.79,39.5,41.82666667,43.0,51.03,-0.5,95.0,41.79,17.89,47.29,762.6,3.0,18000,5,1,50
20.79,39.5,41.9,43.0,51.0,-0.633333333,94.9,41.73,17.89,47.29,762.55,3.0,18600,5,1,50
